#Date of last update:
Date,2017-04-23 23:19:24.700777
#taxon id,CITES species,CITES description,taxon species,CITES appendix
867021,Echinocereus pamanesiorum,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pamanesiorum",2
867022,Echinocereus papillosus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus papillosus",2
336118,Echinocereus parkeri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus parkeri",2
336120,Echinocereus pectinatus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pectinatus",2
867023,Echinocereus pensilis,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pensilis",2
153854,Echinocereus pentalophus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pentalophus",2
867024,Echinocereus polyacanthus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus polyacanthus",2
336121,Echinocereus poselgeri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus poselgeri",2
1548876,Echinocereus primolanatus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus primolanatus",2
1548877,Echinocereus pseudopectinatus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pseudopectinatus",2
867025,Echinocereus pulchellus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus pulchellus",2
867026,Echinocereus rayonesensis,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus rayonesensis",2
867027,Echinocereus reichenbachii,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus reichenbachii",2
867028,Echinocereus rigidissimus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus rigidissimus",2
867029,Echinocereus russanthus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus russanthus",2
867030,Echinocereus scheeri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus scheeri",2
1548879,Echinocereus schereri,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus schereri",2
336122,Echinocereus schmollii,"Appendix I: ","Echinocereus schmollii",1
867031,Echinocereus sciurus,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus sciurus",2
867032,Echinocereus scopulorum,"Appendix II:Except the species included in Appendix I and <i>Pereskia</i> spp., <i>Pereskiopsis</i> spp. and <i>Quiabentia</i> spp., which are excluded from the Appendices. Artificially propagated specimens of the following hybrids and/or cultivars are not subject ot the provisions of the Convention: Hatiora x graeseri; Schlumbergera x buckleyi; S. russelliana x S. truncata; S. orssichiana x S. truncata; S. opuntioides x S. truncata; S. truncata (cultivars); Cactaceae spp. colour mutants grafted on the following grafting stocks: Harrisia ‘Jusbertii’, Hylocereus trigonius or Hylocereus undatus; Opuntia microdasys (cultivars). ","Echinocereus scopulorum",2
